Data;Ora;Temperatura_Celsius;Umidità_relativa(%)
﻿28-12-2024;10:30;18.2;20
﻿28-12-2024;10:31;18.2;10
﻿28-12-2024;10:32;18.2;10
﻿28-12-2024;10:33;18.2;20
﻿28-12-2024;10:34;18.2;20
﻿28-12-2024;10:35;18.2;20
﻿28-12-2024;10:36;18.2;20
﻿28-12-2024;10:37;18.2;20
﻿28-12-2024;10:38;18.2;20
﻿28-12-2024;10:39;18.2;10
﻿28-12-2024;10:40;18.2;20
﻿28-12-2024;10:41;18.2;20
﻿28-12-2024;10:42;18.2;20
﻿28-12-2024;10:43;18.2;10
﻿28-12-2024;10:44;18.2;20
﻿28-12-2024;10:45;18.2;20
﻿28-12-2024;10:46;18.2;20
﻿28-12-2024;10:47;18.2;20
﻿28-12-2024;10:48;18.2;20
﻿28-12-2024;10:49;18.2;10
﻿28-12-2024;10:50;18.2;10
﻿28-12-2024;10:51;18.2;20
﻿28-12-2024;10:52;18.2;20
﻿28-12-2024;10:53;18.2;20
﻿28-12-2024;10:54;18.2;20
﻿28-12-2024;10:55;18.2;20
﻿28-12-2024;10:56;18.2;20
﻿28-12-2024;10:57;18.2;20
﻿28-12-2024;10:58;18.2;20
﻿28-12-2024;10:59;18.2;20
﻿28-12-2024;11:00;18.2;20
﻿28-12-2024;11:01;18.2;20
﻿28-12-2024;11:02;18.2;20
﻿28-12-2024;11:03;18.2;20
﻿28-12-2024;11:04;18.2;20
﻿28-12-2024;11:05;18.2;20
﻿28-12-2024;11:06;18.2;20
﻿28-12-2024;11:07;18.2;20
﻿28-12-2024;11:08;18.2;20
﻿28-12-2024;11:09;18.2;20
﻿28-12-2024;11:10;18.2;20
﻿28-12-2024;11:11;18.2;20
﻿28-12-2024;11:12;18.3;20
﻿28-12-2024;11:13;18.3;20
﻿28-12-2024;11:14;18.3;20
﻿28-12-2024;11:15;18.3;20
﻿28-12-2024;11:16;18.2;20
﻿28-12-2024;11:17;18.3;20
﻿28-12-2024;11:18;18.3;10
﻿28-12-2024;11:19;18.3;10
﻿28-12-2024;11:20;18.3;20
﻿28-12-2024;11:21;18.3;20
﻿28-12-2024;11:22;18.3;10
﻿28-12-2024;11:23;18.3;10
﻿28-12-2024;11:24;18.3;10
﻿28-12-2024;11:25;18.3;20
﻿28-12-2024;11:26;18.3;10
﻿28-12-2024;11:27;18.3;10
﻿28-12-2024;11:28;18.3;20
﻿28-12-2024;11:29;18.3;20
﻿28-12-2024;11:30;18.3;20
﻿28-12-2024;11:31;18.3;20
﻿28-12-2024;11:32;18.3;10
﻿28-12-2024;11:33;18.3;20
﻿28-12-2024;11:34;18.3;10
﻿28-12-2024;11:35;18.3;10
﻿28-12-2024;11:36;18.3;20
﻿28-12-2024;11:37;18.3;10
﻿28-12-2024;11:38;18.3;10
﻿28-12-2024;11:39;18.3;20
﻿28-12-2024;11:40;18.3;10
﻿28-12-2024;11:41;18.3;20
﻿28-12-2024;11:42;18.3;10
﻿28-12-2024;11:43;18.3;20
﻿28-12-2024;11:44;18.3;10
﻿28-12-2024;11:45;18.3;10
﻿28-12-2024;11:46;18.3;20
﻿28-12-2024;11:47;18.3;10
﻿28-12-2024;11:48;18.3;10
﻿28-12-2024;11:49;18.3;10
﻿28-12-2024;11:50;18.3;10
﻿28-12-2024;11:51;18.3;20
﻿28-12-2024;11:52;18.3;20
﻿28-12-2024;11:53;18.3;10
﻿28-12-2024;11:54;18.3;10
﻿28-12-2024;11:55;18.3;20
﻿28-12-2024;11:56;18.3;10
﻿28-12-2024;11:57;18.3;20
﻿28-12-2024;11:58;18.3;10
﻿28-12-2024;11:59;18.3;10
﻿28-12-2024;12:00;18.3;10
﻿28-12-2024;12:01;18.3;10
﻿28-12-2024;12:02;18.3;10
﻿28-12-2024;12:03;18.3;10
﻿28-12-2024;12:04;18.3;10
﻿28-12-2024;12:05;18.3;10
﻿28-12-2024;12:06;18.3;10
﻿28-12-2024;12:07;18.3;10
﻿28-12-2024;12:08;18.3;20
﻿28-12-2024;12:09;18.3;10
﻿28-12-2024;12:10;18.3;10
﻿28-12-2024;12:11;18.3;10
﻿28-12-2024;12:12;18.3;10
﻿28-12-2024;12:13;18.3;10
﻿28-12-2024;12:14;18.3;20
﻿28-12-2024;12:15;18.3;10
﻿28-12-2024;12:16;18.3;10
﻿28-12-2024;12:17;18.4;10
﻿28-12-2024;12:18;18.4;20
﻿28-12-2024;12:19;18.4;20
﻿28-12-2024;12:20;18.4;10
﻿28-12-2024;12:21;18.4;20
﻿28-12-2024;12:22;18.4;20
﻿28-12-2024;12:23;18.3;20
﻿28-12-2024;12:24;18.4;20
﻿28-12-2024;12:25;18.4;10
﻿28-12-2024;12:26;18.4;10
﻿28-12-2024;12:27;18.4;10
﻿28-12-2024;12:28;18.4;20
﻿28-12-2024;12:29;18.5;10
﻿28-12-2024;12:30;18.4;10
﻿28-12-2024;12:31;18.4;10
﻿28-12-2024;12:32;18.4;10
﻿28-12-2024;12:33;18.5;10
﻿28-12-2024;12:34;18.5;20
﻿28-12-2024;12:35;18.4;20
﻿28-12-2024;12:36;18.4;20
﻿28-12-2024;12:37;18.5;10
﻿28-12-2024;12:38;18.4;20
﻿28-12-2024;12:39;18.5;20
﻿28-12-2024;12:40;18.5;20
﻿28-12-2024;12:41;18.4;20
﻿28-12-2024;12:42;18.5;20
﻿28-12-2024;12:43;18.5;20
﻿28-12-2024;12:44;18.5;20
﻿28-12-2024;12:45;18.5;20
﻿28-12-2024;12:46;18.5;20
﻿28-12-2024;12:47;18.5;20
﻿28-12-2024;12:48;18.5;20
﻿28-12-2024;12:49;18.5;20
﻿28-12-2024;12:50;18.5;20
﻿28-12-2024;12:51;18.5;20
﻿28-12-2024;12:52;18.5;20
﻿28-12-2024;12:53;18.5;20
﻿28-12-2024;12:54;18.5;20
﻿28-12-2024;12:55;18.5;20
﻿28-12-2024;12:56;18.5;20
﻿28-12-2024;12:57;18.5;20
﻿28-12-2024;12:58;18.5;20
﻿28-12-2024;12:59;18.5;20
﻿28-12-2024;13:00;18.5;20
﻿28-12-2024;13:01;18.5;20
﻿28-12-2024;13:02;18.5;20
﻿28-12-2024;13:03;18.5;20
﻿28-12-2024;13:04;18.5;20
﻿28-12-2024;13:05;18.5;20
﻿28-12-2024;13:06;18.5;20
﻿28-12-2024;13:07;18.5;20
﻿28-12-2024;13:08;18.5;20
﻿28-12-2024;13:09;18.5;20
﻿28-12-2024;13:10;18.5;20
﻿28-12-2024;13:11;18.5;20
﻿28-12-2024;13:12;18.5;20
﻿28-12-2024;13:13;18.5;20
﻿28-12-2024;13:14;18.5;20
﻿28-12-2024;13:15;18.5;20
﻿28-12-2024;13:16;18.5;20
﻿28-12-2024;13:17;18.5;20
﻿28-12-2024;13:18;18.5;20
﻿28-12-2024;13:19;18.5;20
﻿28-12-2024;13:20;18.5;20
﻿28-12-2024;13:21;18.5;20
﻿28-12-2024;13:22;18.5;20
﻿28-12-2024;13:23;18.5;20
﻿28-12-2024;13:24;18.5;20
﻿28-12-2024;13:25;18.5;20
﻿28-12-2024;13:26;18.5;20
﻿28-12-2024;13:27;18.5;20
﻿28-12-2024;13:28;18.5;20
﻿28-12-2024;13:29;18.6;20
﻿28-12-2024;13:30;18.6;20
﻿28-12-2024;13:31;18.6;20
﻿28-12-2024;13:32;18.5;20
﻿28-12-2024;13:33;18.5;20
﻿28-12-2024;13:34;18.6;20
﻿28-12-2024;13:35;18.5;20
﻿28-12-2024;13:36;18.5;20
﻿28-12-2024;13:37;18.5;20
﻿28-12-2024;13:38;18.5;20
﻿28-12-2024;13:39;18.5;20
﻿28-12-2024;13:40;18.5;20
﻿28-12-2024;13:41;18.5;20
﻿28-12-2024;13:42;18.6;20
﻿28-12-2024;13:43;18.6;20
﻿28-12-2024;13:44;18.6;20
﻿28-12-2024;13:45;18.5;20
﻿28-12-2024;13:46;18.6;20
﻿28-12-2024;13:47;18.6;20
﻿28-12-2024;13:48;18.6;20
﻿28-12-2024;13:49;18.6;20
﻿28-12-2024;13:50;18.5;20
﻿28-12-2024;13:51;18.5;20
﻿28-12-2024;13:52;18.6;20
﻿28-12-2024;13:53;18.6;20
﻿28-12-2024;13:54;18.7;20
﻿28-12-2024;13:55;18.6;20
﻿28-12-2024;13:56;18.6;20
﻿28-12-2024;13:57;18.6;20
﻿28-12-2024;13:58;18.6;20
﻿28-12-2024;13:59;18.6;20
﻿28-12-2024;14:00;18.6;20
﻿28-12-2024;14:01;18.6;20
﻿28-12-2024;14:02;18.7;20
﻿28-12-2024;14:03;18.6;20
﻿28-12-2024;14:04;18.6;20
﻿28-12-2024;14:05;18.6;20
﻿28-12-2024;14:06;18.7;20
﻿28-12-2024;14:07;18.7;20
﻿28-12-2024;14:08;18.6;20
﻿28-12-2024;14:09;18.6;20
﻿28-12-2024;14:10;18.6;20
﻿28-12-2024;14:11;18.6;20
﻿28-12-2024;14:12;18.6;20
﻿28-12-2024;14:13;18.6;20
﻿28-12-2024;14:14;18.6;20
﻿28-12-2024;14:15;18.6;20
﻿28-12-2024;14:16;18.6;20
﻿28-12-2024;14:17;18.6;20
﻿28-12-2024;14:18;18.6;20
﻿28-12-2024;14:19;18.6;20
﻿28-12-2024;14:20;18.6;20
﻿28-12-2024;14:21;18.6;20
﻿28-12-2024;14:22;18.6;20
﻿28-12-2024;14:23;18.6;20
﻿28-12-2024;14:24;18.6;20
﻿28-12-2024;14:25;18.6;20
﻿28-12-2024;14:26;18.6;20
﻿28-12-2024;14:27;18.6;20
﻿28-12-2024;14:28;18.7;20
﻿28-12-2024;14:29;18.6;20
﻿28-12-2024;14:30;18.6;20
﻿28-12-2024;14:31;18.7;20
﻿28-12-2024;14:32;18.6;20
﻿28-12-2024;14:33;18.8;20
﻿28-12-2024;14:34;18.7;20
﻿28-12-2024;14:35;18.7;20
﻿28-12-2024;14:36;18.7;20
﻿28-12-2024;14:37;18.7;20
﻿28-12-2024;14:38;18.8;20
﻿28-12-2024;14:39;18.7;20
﻿28-12-2024;14:40;18.7;20
﻿28-12-2024;14:41;18.8;20
﻿28-12-2024;14:42;18.7;20
﻿28-12-2024;14:43;18.6;20
﻿28-12-2024;14:44;18.7;20
﻿28-12-2024;14:45;18.8;20
﻿28-12-2024;14:46;18.7;20
﻿28-12-2024;14:47;18.7;20
﻿28-12-2024;14:48;18.7;20
﻿28-12-2024;14:49;18.7;20
﻿28-12-2024;14:50;18.7;20
﻿28-12-2024;14:51;18.7;20
﻿28-12-2024;14:52;18.7;20
﻿28-12-2024;14:53;18.8;20
﻿28-12-2024;14:54;18.8;20
﻿28-12-2024;14:55;18.8;20
﻿28-12-2024;14:56;18.8;20
﻿28-12-2024;14:57;18.7;20
﻿28-12-2024;14:58;18.8;20
﻿28-12-2024;14:59;18.7;20
﻿28-12-2024;15:00;18.8;20
﻿28-12-2024;15:01;18.8;20
﻿28-12-2024;15:02;18.8;20
﻿28-12-2024;15:03;18.8;20
﻿28-12-2024;15:04;18.8;20
﻿28-12-2024;15:05;18.8;20
﻿28-12-2024;15:06;18.7;20
﻿28-12-2024;15:07;18.8;20
﻿28-12-2024;15:08;18.8;20
﻿28-12-2024;15:09;18.8;20
﻿28-12-2024;15:10;18.8;20
﻿28-12-2024;15:11;18.8;20
﻿28-12-2024;15:12;18.8;20
﻿28-12-2024;15:13;18.8;20
﻿28-12-2024;15:14;18.8;20
﻿28-12-2024;15:15;18.8;20
﻿28-12-2024;15:16;18.8;20
﻿28-12-2024;15:17;18.8;20
﻿28-12-2024;15:18;18.8;20
﻿28-12-2024;15:19;18.8;10
﻿28-12-2024;15:20;18.8;20
﻿28-12-2024;15:21;18.8;20
﻿28-12-2024;15:22;18.8;20
﻿28-12-2024;15:23;18.8;20
﻿28-12-2024;15:24;18.8;10
﻿28-12-2024;15:25;18.8;20
﻿28-12-2024;15:26;18.8;20
﻿28-12-2024;15:27;18.8;20
﻿28-12-2024;15:28;18.8;20
﻿28-12-2024;15:29;18.8;20
﻿28-12-2024;15:30;18.8;20
﻿28-12-2024;15:31;18.8;10
﻿28-12-2024;15:32;18.8;10
﻿28-12-2024;15:33;18.8;10
﻿28-12-2024;15:34;18.8;10
﻿28-12-2024;15:35;18.8;10
﻿28-12-2024;15:36;18.8;20
﻿28-12-2024;15:37;18.8;10
﻿28-12-2024;15:38;18.8;10
﻿28-12-2024;15:39;18.8;10
﻿28-12-2024;15:40;18.8;10
﻿28-12-2024;15:41;18.8;10
﻿28-12-2024;15:42;18.8;10
﻿28-12-2024;15:43;18.8;10
﻿28-12-2024;15:44;18.8;10
﻿28-12-2024;15:45;18.8;10
﻿28-12-2024;15:46;18.8;10
﻿28-12-2024;15:47;18.8;10
﻿28-12-2024;15:48;18.8;10
﻿28-12-2024;15:49;18.8;10
﻿28-12-2024;15:50;18.8;10
﻿28-12-2024;15:51;18.8;10
﻿28-12-2024;15:52;18.8;10
﻿28-12-2024;15:53;18.8;10
﻿28-12-2024;15:54;18.8;10
﻿28-12-2024;15:55;18.8;10
﻿28-12-2024;15:56;18.8;10
﻿28-12-2024;15:57;18.8;10
﻿28-12-2024;15:58;18.8;10
﻿28-12-2024;15:59;18.8;20
﻿28-12-2024;16:00;18.8;10
﻿28-12-2024;16:01;18.8;20
﻿28-12-2024;16:02;18.8;10
﻿28-12-2024;16:03;18.8;20
﻿28-12-2024;16:04;18.8;10
﻿28-12-2024;16:05;18.8;10
﻿28-12-2024;16:06;18.8;20
﻿28-12-2024;16:07;18.8;20
﻿28-12-2024;16:08;18.8;20
﻿28-12-2024;16:09;18.8;20
﻿28-12-2024;16:10;18.8;20
﻿28-12-2024;16:11;18.8;20
﻿28-12-2024;16:12;18.8;20
﻿28-12-2024;16:13;18.8;20
﻿28-12-2024;16:14;18.8;20
﻿28-12-2024;16:15;18.8;20
﻿28-12-2024;16:16;18.8;20
﻿28-12-2024;16:17;18.8;20
﻿28-12-2024;16:18;18.9;20
﻿28-12-2024;16:19;18.8;20
﻿28-12-2024;16:20;18.8;20
﻿28-12-2024;16:21;18.8;20
﻿28-12-2024;16:22;18.8;20
﻿28-12-2024;16:23;18.8;20
﻿28-12-2024;16:24;18.8;20
﻿28-12-2024;16:25;18.8;20
﻿28-12-2024;16:26;18.8;20
﻿28-12-2024;16:27;18.8;20
﻿28-12-2024;16:28;18.8;20
﻿28-12-2024;16:29;18.8;20
﻿28-12-2024;16:30;18.8;20
﻿28-12-2024;16:31;18.9;20
﻿28-12-2024;16:32;18.9;20
﻿28-12-2024;16:33;18.9;20
﻿28-12-2024;16:34;18.9;20
﻿28-12-2024;16:35;18.9;20
﻿28-12-2024;16:36;18.9;20
﻿28-12-2024;16:37;18.9;20
﻿28-12-2024;16:38;18.9;20
﻿28-12-2024;16:39;18.9;20
﻿28-12-2024;16:40;18.9;20
﻿28-12-2024;16:41;18.9;20
﻿28-12-2024;16:42;18.9;20
﻿28-12-2024;16:43;18.9;20
﻿28-12-2024;16:44;18.9;20
﻿28-12-2024;16:45;18.9;20
﻿28-12-2024;16:46;18.9;20
﻿28-12-2024;16:47;18.9;20
﻿28-12-2024;16:48;18.9;20
﻿28-12-2024;16:49;18.9;20
﻿28-12-2024;16:50;18.8;20
﻿28-12-2024;16:51;18.9;20
﻿28-12-2024;16:52;18.9;20
﻿28-12-2024;16:53;18.9;20
﻿28-12-2024;16:54;18.9;20
﻿28-12-2024;16:55;18.9;20
﻿28-12-2024;16:56;18.9;20
﻿28-12-2024;16:57;18.9;20
﻿28-12-2024;16:58;18.9;20
﻿28-12-2024;16:59;18.9;20
﻿28-12-2024;17:00;18.9;20
﻿28-12-2024;17:01;18.9;20
﻿28-12-2024;17:02;18.9;20
﻿28-12-2024;17:03;18.9;20
﻿28-12-2024;17:04;18.9;20
﻿28-12-2024;17:05;18.9;20
﻿28-12-2024;17:06;18.9;20
﻿28-12-2024;17:07;18.9;20
﻿28-12-2024;17:08;18.9;20
﻿28-12-2024;17:09;18.9;20
﻿28-12-2024;17:10;18.9;20
﻿28-12-2024;17:11;18.9;20
﻿28-12-2024;17:12;18.9;20
﻿28-12-2024;17:13;18.9;20
﻿28-12-2024;17:14;18.9;20
﻿28-12-2024;17:15;18.9;20
﻿28-12-2024;17:16;18.9;20
﻿28-12-2024;17:17;18.9;20
﻿28-12-2024;17:18;18.9;20
﻿28-12-2024;17:19;18.9;20
﻿28-12-2024;17:20;18.9;20
﻿28-12-2024;17:21;18.9;20
﻿28-12-2024;17:22;18.9;20
﻿28-12-2024;17:23;18.9;20
﻿28-12-2024;17:24;18.9;20
﻿28-12-2024;17:25;18.9;20
﻿28-12-2024;17:26;18.9;20
﻿28-12-2024;17:27;18.9;20
﻿28-12-2024;17:28;18.8;20
﻿28-12-2024;17:29;18.9;20
﻿28-12-2024;17:30;18.9;20
﻿28-12-2024;17:31;18.9;20
﻿28-12-2024;17:32;18.9;20
﻿28-12-2024;17:33;18.9;20
﻿28-12-2024;17:34;18.9;20
﻿28-12-2024;17:35;18.9;20
﻿28-12-2024;17:36;18.9;20
﻿28-12-2024;17:37;18.9;20
﻿28-12-2024;17:38;18.9;20
﻿28-12-2024;17:39;18.9;20
﻿28-12-2024;17:40;18.9;20
﻿28-12-2024;17:41;18.9;20
﻿28-12-2024;17:42;18.9;20
﻿28-12-2024;17:43;18.9;20
﻿28-12-2024;17:44;18.9;20
﻿28-12-2024;17:45;18.9;20
﻿28-12-2024;17:46;18.8;20
﻿28-12-2024;17:47;18.8;20
﻿28-12-2024;17:48;18.9;20
﻿28-12-2024;17:49;18.9;20
﻿28-12-2024;17:50;18.9;20
﻿28-12-2024;17:51;18.9;20
﻿28-12-2024;17:52;18.9;20
﻿28-12-2024;17:53;18.9;20
﻿28-12-2024;17:54;18.9;20
﻿28-12-2024;17:55;18.9;20
﻿28-12-2024;17:56;18.9;20
﻿28-12-2024;17:57;18.9;20
﻿28-12-2024;17:58;18.9;20
﻿28-12-2024;17:59;18.9;20
﻿28-12-2024;18:00;18.9;20
﻿28-12-2024;18:01;18.9;20
﻿28-12-2024;18:02;18.9;20
﻿28-12-2024;18:03;18.9;20
﻿28-12-2024;18:04;18.9;20
﻿28-12-2024;18:05;18.9;20
﻿28-12-2024;18:06;18.9;20
﻿28-12-2024;18:07;18.9;20
﻿28-12-2024;18:08;18.9;20
﻿28-12-2024;18:09;18.9;20
﻿28-12-2024;18:10;18.9;20
﻿28-12-2024;18:11;18.9;20
﻿28-12-2024;18:12;18.8;20
﻿28-12-2024;18:13;18.8;20
﻿28-12-2024;18:14;18.8;20
﻿28-12-2024;18:15;18.8;20
﻿28-12-2024;18:16;18.8;20
﻿28-12-2024;18:17;18.9;20
﻿28-12-2024;18:18;18.8;20
﻿28-12-2024;18:19;18.8;20
﻿28-12-2024;18:20;18.8;20
﻿28-12-2024;18:21;18.8;20
﻿28-12-2024;18:22;18.8;20
﻿28-12-2024;18:23;18.8;20
﻿28-12-2024;18:24;18.8;20
﻿28-12-2024;18:25;18.9;20
﻿28-12-2024;18:26;18.8;20
﻿28-12-2024;18:27;18.8;20
﻿28-12-2024;18:28;18.8;20
﻿28-12-2024;18:29;18.8;20
﻿28-12-2024;18:30;18.8;20
﻿28-12-2024;18:31;18.8;20
﻿28-12-2024;18:32;18.8;20
﻿28-12-2024;18:33;18.8;20
﻿28-12-2024;18:34;18.8;20
﻿28-12-2024;18:35;18.8;20
﻿28-12-2024;18:36;18.8;20
﻿28-12-2024;18:37;18.8;20
﻿28-12-2024;18:38;18.8;20
﻿28-12-2024;18:39;18.8;20
﻿28-12-2024;18:40;18.8;20
﻿28-12-2024;18:41;18.8;20
﻿28-12-2024;18:42;18.8;20
﻿28-12-2024;18:43;18.8;20
﻿28-12-2024;18:44;18.8;20
﻿28-12-2024;18:45;18.8;20
﻿28-12-2024;18:46;18.8;20
﻿28-12-2024;18:47;18.8;20
﻿28-12-2024;18:48;18.8;20
﻿28-12-2024;18:49;18.8;20
﻿28-12-2024;18:50;18.8;20
﻿28-12-2024;18:51;18.8;20
﻿28-12-2024;18:52;18.8;20
﻿28-12-2024;18:53;18.8;20
﻿28-12-2024;18:54;18.8;20
﻿28-12-2024;18:55;18.8;20
﻿28-12-2024;18:56;18.8;20
﻿28-12-2024;18:57;18.8;20
﻿28-12-2024;18:58;18.8;20
﻿28-12-2024;18:59;18.8;20
﻿28-12-2024;19:00;18.8;20
﻿28-12-2024;19:01;18.8;20
﻿28-12-2024;19:02;18.8;20
﻿28-12-2024;19:03;18.8;20
﻿28-12-2024;19:04;18.8;20
﻿28-12-2024;19:05;18.8;20
﻿28-12-2024;19:06;18.8;20
﻿28-12-2024;19:07;18.8;20
﻿28-12-2024;19:08;18.8;20
﻿28-12-2024;19:09;18.8;20
﻿28-12-2024;19:10;18.8;20
﻿28-12-2024;19:11;18.8;20
﻿28-12-2024;19:12;18.8;20
﻿28-12-2024;19:13;18.8;20
﻿28-12-2024;19:14;18.8;20
﻿28-12-2024;19:15;18.8;20
﻿28-12-2024;19:16;18.8;20
﻿28-12-2024;19:17;18.8;20
﻿28-12-2024;19:18;18.8;20
﻿28-12-2024;19:19;18.8;20
﻿28-12-2024;19:20;18.8;20
﻿28-12-2024;19:21;18.8;20
﻿28-12-2024;19:22;18.8;20
﻿28-12-2024;19:23;18.8;20
﻿28-12-2024;19:24;18.8;20
﻿28-12-2024;19:25;18.8;20
﻿28-12-2024;19:26;18.8;20
﻿28-12-2024;19:27;18.8;20
﻿28-12-2024;19:28;18.8;20
﻿28-12-2024;19:29;18.8;20
﻿28-12-2024;19:30;18.8;20
﻿28-12-2024;19:31;18.8;20
﻿28-12-2024;19:32;18.8;20
﻿28-12-2024;19:33;18.8;20
﻿28-12-2024;19:34;18.8;20
﻿28-12-2024;19:35;18.8;20
﻿28-12-2024;19:36;18.8;20
﻿28-12-2024;19:37;18.8;20
﻿28-12-2024;19:38;18.8;20
﻿28-12-2024;19:39;18.8;20
﻿28-12-2024;19:40;18.8;20
﻿28-12-2024;19:41;18.8;20
﻿28-12-2024;19:42;18.8;20
﻿28-12-2024;19:43;18.8;20
﻿28-12-2024;19:44;18.8;20
﻿28-12-2024;19:45;18.8;20
﻿28-12-2024;19:46;18.8;20
﻿28-12-2024;19:47;18.8;20
﻿28-12-2024;19:48;18.8;20
﻿28-12-2024;19:49;18.8;20
﻿28-12-2024;19:50;18.8;20
﻿28-12-2024;19:51;18.8;20
﻿28-12-2024;19:52;18.8;20
﻿28-12-2024;19:53;18.8;20
﻿28-12-2024;19:54;18.8;20
﻿28-12-2024;19:55;18.8;20
﻿28-12-2024;19:56;18.8;20
﻿28-12-2024;19:57;18.8;20
﻿28-12-2024;19:58;18.8;20
﻿28-12-2024;19:59;18.8;20
﻿28-12-2024;20:00;18.8;20
﻿28-12-2024;20:01;18.8;20
﻿28-12-2024;20:02;18.8;20
﻿28-12-2024;20:03;18.8;20
﻿28-12-2024;20:04;18.8;20
﻿28-12-2024;20:05;18.8;20
﻿28-12-2024;20:06;18.8;20
﻿28-12-2024;20:07;18.8;20
﻿28-12-2024;20:08;18.8;20
﻿28-12-2024;20:09;18.8;20
﻿28-12-2024;20:10;18.8;20
﻿28-12-2024;20:11;18.8;20
﻿28-12-2024;20:12;18.8;20
﻿28-12-2024;20:13;18.8;20
﻿28-12-2024;20:14;18.8;20
﻿28-12-2024;20:15;18.8;20
﻿28-12-2024;20:16;18.8;20
﻿28-12-2024;20:17;18.8;20
﻿28-12-2024;20:18;18.8;20
﻿28-12-2024;20:19;18.8;20
﻿28-12-2024;20:20;18.8;20
﻿28-12-2024;20:21;18.8;20
﻿28-12-2024;20:22;18.8;20
﻿28-12-2024;20:23;18.8;20
﻿28-12-2024;20:24;18.8;20
﻿28-12-2024;20:25;18.8;20
﻿28-12-2024;20:26;18.8;20
﻿28-12-2024;20:27;18.8;20
﻿28-12-2024;20:28;18.8;20
﻿28-12-2024;20:29;18.8;20
﻿28-12-2024;20:30;18.8;20
﻿28-12-2024;20:31;18.8;20
﻿28-12-2024;20:32;18.8;20
﻿28-12-2024;20:33;18.8;20
﻿28-12-2024;20:34;18.8;20
﻿28-12-2024;20:35;18.8;20
﻿28-12-2024;20:36;18.8;20
﻿28-12-2024;20:37;18.8;25
﻿28-12-2024;20:38;18.8;25
﻿28-12-2024;20:39;18.8;20
﻿28-12-2024;20:40;18.8;20
﻿28-12-2024;20:41;18.8;25
﻿28-12-2024;20:42;18.8;20
﻿28-12-2024;20:43;18.8;20
﻿28-12-2024;20:44;18.8;20
﻿28-12-2024;20:45;18.8;20
﻿28-12-2024;20:46;18.8;20
﻿28-12-2024;20:47;18.8;20
﻿28-12-2024;20:48;18.8;20
﻿28-12-2024;20:49;18.8;25
﻿28-12-2024;20:50;18.8;25
﻿28-12-2024;20:51;18.8;20
﻿28-12-2024;20:52;18.8;25
﻿28-12-2024;20:53;18.8;25
﻿28-12-2024;20:54;18.8;20
﻿28-12-2024;20:55;18.8;20
﻿28-12-2024;20:56;18.8;25
﻿28-12-2024;20:57;18.8;25
﻿28-12-2024;20:58;18.8;25
﻿28-12-2024;20:59;18.8;25
﻿28-12-2024;21:00;18.8;25
﻿28-12-2024;21:01;18.8;25
﻿28-12-2024;21:02;18.8;25
﻿28-12-2024;21:03;18.8;25
﻿28-12-2024;21:04;18.8;25
﻿28-12-2024;21:05;18.8;25
﻿28-12-2024;21:06;18.8;25
﻿28-12-2024;21:07;18.8;25
﻿28-12-2024;21:08;18.8;25
﻿28-12-2024;21:09;18.7;25
﻿28-12-2024;21:10;18.8;25
﻿28-12-2024;21:11;18.8;25
﻿28-12-2024;21:12;18.8;25
﻿28-12-2024;21:13;18.7;25
﻿28-12-2024;21:14;18.8;25
﻿28-12-2024;21:15;18.8;25
﻿28-12-2024;21:16;18.8;25
﻿28-12-2024;21:17;18.8;25
﻿28-12-2024;21:18;18.8;25
﻿28-12-2024;21:19;18.8;25
﻿28-12-2024;21:20;18.8;25
﻿28-12-2024;21:21;18.8;25
﻿28-12-2024;21:22;18.8;25
﻿28-12-2024;21:23;18.8;25
﻿28-12-2024;21:24;18.8;25
﻿28-12-2024;21:25;18.8;25
﻿28-12-2024;21:26;18.8;25
﻿28-12-2024;21:27;18.8;25
﻿28-12-2024;21:28;18.8;25
﻿28-12-2024;21:29;18.8;25
﻿28-12-2024;21:30;18.8;25
﻿28-12-2024;21:31;18.8;25
﻿28-12-2024;21:32;18.8;25
﻿28-12-2024;21:33;18.8;25
﻿28-12-2024;21:34;18.8;25
﻿28-12-2024;21:35;18.8;25
﻿28-12-2024;21:36;18.8;25
﻿28-12-2024;21:37;18.8;25
﻿28-12-2024;21:38;18.8;25
﻿28-12-2024;21:39;18.8;25
﻿28-12-2024;21:40;18.7;25
﻿28-12-2024;21:41;18.8;25
﻿28-12-2024;21:42;18.8;25
﻿28-12-2024;21:43;18.8;25
﻿28-12-2024;21:44;18.8;25
﻿28-12-2024;21:45;18.8;25
﻿28-12-2024;21:46;18.7;25
﻿28-12-2024;21:47;18.7;25
﻿28-12-2024;21:48;18.7;25
﻿28-12-2024;21:49;18.7;25
﻿28-12-2024;21:50;18.7;25
﻿28-12-2024;21:51;18.7;25
﻿28-12-2024;21:52;18.7;25
﻿28-12-2024;21:53;18.7;25
﻿28-12-2024;21:54;18.8;25
﻿28-12-2024;21:55;18.7;25
﻿28-12-2024;21:56;18.7;25
﻿28-12-2024;21:57;18.7;25
﻿28-12-2024;21:58;18.8;25
﻿28-12-2024;21:59;18.7;25
﻿28-12-2024;22:00;18.7;25
﻿28-12-2024;22:01;18.7;25
﻿28-12-2024;22:02;18.7;25
﻿28-12-2024;22:03;18.7;25
﻿28-12-2024;22:04;18.7;25
﻿28-12-2024;22:05;18.8;25
﻿28-12-2024;22:06;18.7;25
﻿28-12-2024;22:07;18.7;25
